UID,x[kpc/h],y[kpc/h],z[kpc/h],x_pix,y_pix,i_sector,m500c[Msol/h],r500c[kpc/h],gas_frac,star_frac,T[kev],Lx[1e44erg/s],Y500c,M_sat/M_cD,cshift[kpc],vx[km/s],vy[km/s],vz[km/s]
5196,401690.16,494715.16,239299.5,10283,3719,11,42511400000000.0,518.62,0.0835604,0.0346717,1.1013,0.146448,4.1939566,0.183949,0.0,138.149,-13.907,437.849
5197,449836.41,295951.47,461340.94,11515,8807,25,41092500000000.0,512.795,0.0794809,0.0367987,1.30217,0.140426,4.6635497,0.316333,0.0,-79.5357,227.88400000000001,-145.196
5198,565447.88,575516.44,453079.94,14475,1650,6,44919100000000.0,528.223,0.0629345,0.0343406,1.56807,0.113971,4.581030200000001,0.07291410000000001,0.0,-202.982,623.552,243.315
5199,419070.81,308243.03,595050.38,10728,8492,25,46613500000000.0,534.792,0.0875046,0.0274052,1.41876,0.247073,5.8343327,0.5046510000000001,0.0,-100.421,83.9211,139.02
5200,572867.5,243787.77,578295.0,14665,10143,34,35239100000000.0,487.182,0.0566079,0.035659,1.26413,0.0733165,3.0635277999999997,0.0485908,0.0,132.356,-284.974,-348.598
5202,393796.09,388550.59,546936.25,10081,6437,18,47651100000000.0,538.731,0.0667301,0.0326448,1.56819,0.11994,4.954078400000001,0.110848,0.0,-232.998,-151.35,90.7006
5203,23621.254,133126.11,379975.34,604,12975,35,39721700000000.0,507.026,0.0718044,0.0340662,1.32273,0.118265,4.2315144,0.203995,0.0,-198.945,125.87899999999999,56.9899
5204,249038.67,132554.62,488456.97,6375,12990,37,35834700000000.0,489.919,0.0853722,0.0347732,1.16629,0.180758,4.2863569,0.57686,0.0,-869.842,-222.232,350.414
5205,330306.88,476607.81,472689.97,8455,4182,10,40098900000000.0,508.617,0.0763299,0.0362104,1.43502,0.123129,4.8956999,0.13824,0.0,402.153,193.815,-159.52100000000002
5207,204420.53,248425.03,148427.75,5233,10024,30,32711700000000.0,475.241,0.0727617,0.0445671,1.1738600000000001,0.0870013,3.5670242999999995,0.423015,0.0,20.5501,-395.00300000000004,434.885
5208,572084.44,441609.78,199117.02,14645,5078,20,32497800000000.0,474.219,0.0908775,0.0312108,1.173,0.147903,4.4417621,0.31833,0.0,416.31,-186.995,159.227
5209,483260.59,479783.0,615144.38,12371,4101,12,42336600000000.0,517.914,0.0752831,0.0359528,1.51645,0.162678,5.1956647,0.295607,0.0,101.35700000000001,221.05,-62.5666
5210,285897.19,28057.479,147246.33,7318,15665,45,34821100000000.0,485.247,0.0861917,0.0354935,1.07512,0.137726,3.951336,0.31033299999999997,0.0,-144.85399999999998,40.7937,-239.083
5211,130938.34,618422.62,204660.52,3352,552,1,49673700000000.0,546.251,0.0734026,0.0303507,1.67084,0.152735,5.887103,0.197614,0.0,-245.87599999999998,4.2807699999999995,116.75299999999999
5212,64527.585999999996,512951.56,636955.56,1651,3252,7,34207500000000.0,482.395,0.0849943,0.0326038,1.29565,0.170852,4.6676892,0.249138,0.0,-109.40799999999999,144.438,44.9857
5214,247457.97,39709.687999999995,211632.17,6334,15367,44,42202900000000.0,517.363,0.0670788,0.0353889,1.49809,0.10375,4.5686694,0.0983097,0.0,-208.486,190.15099999999998,451.594
5215,346700.22,281634.66,266903.38,8875,9174,24,32205800000000.0,472.779,0.0751188,0.0381057,1.31575,0.0953825,4.1063028,0.294483,0.0,282.324,402.76300000000003,381.846
5216,627609.75,345095.12,195546.88,16066,7549,27,50737000000000.0,550.12,0.0842268,0.0306722,1.515,0.22116,6.168570099999999,0.42828599999999994,0.0,-104.133,-82.9283,-396.495
5217,362249.59,70644.766,474599.88,9273,14575,45,32940600000000.0,476.351,0.066148,0.0336152,1.18355,0.121096,3.2770925,0.130714,0.0,-67.8628,-192.3,-360.144
5218,157494.89,576657.88,306108.09,4031,1621,1,39065200000000.0,504.216,0.0626706,0.0438491,1.51763,0.101246,4.2140386,0.0668046,0.0,225.15099999999998,-15.5266,65.5718
5219,410231.75,167832.41,319786.03,10501,12087,39,35966000000000.0,490.506,0.0897213,0.0237311,1.2617200000000002,0.174106,4.8794486,1.4339,0.0,234.963,138.202,-223.521
5221,93227.70300000001,372451.25,37413.281,2386,6849,15,42662700000000.0,519.242,0.0798469,0.0363732,1.3281100000000001,0.180402,4.8384379,0.07020269999999999,0.0,-234.718,-324.004,-253.854
5222,79201.188,493398.59,296691.47,2027,3752,7,36085600000000.0,491.049,0.0939938,0.0349452,1.21809,0.288849,4.9404544,0.266726,0.0,-150.455,-480.38300000000004,47.6129
5224,296743.81,263536.66,442977.91,7596,9637,31,37742800000000.0,498.452,0.0635464,0.0382663,1.41267,0.0860528,3.9321599999999997,0.134442,0.0,-275.47700000000003,227.482,372.915
5225,65640.945,229050.97,489800.62,1680,10520,28,36625400000000.0,493.49,0.0811939,0.0396341,1.24479,0.132253,4.382813099999999,0.629901,0.0,-253.351,97.8756,-93.8557
5226,162977.72,416992.78,625814.25,4172,5708,15,46217800000000.0,533.284,0.0814119,0.0326156,1.3783,0.17059,5.258155400000001,0.0493034,0.0,200.606,-31.3911,-2.92187
5227,544328.62,302574.47,565902.56,13934,8638,26,37255100000000.0,496.315,0.0890717,0.0327648,1.37649,0.165456,5.3468361,0.14821600000000001,0.0,-14.0586,428.50300000000004,186.329
5228,363910.62,516778.56,83753.531,9316,3154,10,37245000000000.0,496.252,0.08013,0.0373937,1.3001200000000002,0.159414,4.5430732,0.129527,0.0,521.508,-307.497,132.464
5229,74111.375,501705.88,288568.22,1897,3540,7,45130300000000.0,529.064,0.0983113,0.0310574,1.28722,0.328729,5.8831678,0.290459,0.0,-3.12582,-531.948,186.252
5230,370537.94,22671.642999999996,64188.184,9485,15803,46,32345400000000.0,473.461,0.0705833,0.0376463,1.2382600000000001,0.0856762,3.6363239000000003,0.11147,0.0,455.277,-380.38699999999994,56.9039
5231,246922.41,388607.03,614045.31,6321,6435,16,31819300000000.0,470.879,0.0630819,0.0340784,1.30159,0.0596782,3.3975277999999998,0.09300180000000001,0.0,723.335,226.157,342.533
5233,371814.62,435794.66,270682.0,9518,5227,18,34624000000000.0,484.325,0.0913522,0.0397307,1.19613,0.165448,4.6505797,0.253889,0.0,-56.6887,-267.927,836.357
5235,7891.6055,386643.16,196898.83,202,6485,14,32608400000000.0,474.741,0.0756472,0.0420203,1.2962200000000001,0.415638,4.0906621,0.124652,0.0,-675.2260000000001,-168.666,-78.4472
5240,616536.0,79831.219,628839.25,15783,14340,48,38755600000000.0,502.878,0.0552331,0.0370412,1.51981,0.0638113,3.7094724,0.103902,0.0,-153.944,360.29900000000004,82.083
5241,192867.67,482888.72,527634.12,4937,4022,9,40398100000000.0,509.887,0.0623034,0.0389805,1.35632,0.107304,3.786115,0.0438692,0.0,211.709,-117.84700000000001,-73.6522
5242,352691.09,573671.44,157583.77,9028,1698,3,40225800000000.0,509.168,0.0851589,0.0317947,1.3490799999999998,0.243794,5.1399904,0.404434,0.0,280.79900000000004,-201.91,-100.705
5244,618257.62,600054.56,279210.44,15827,1022,6,33568200000000.0,479.371,0.0832203,0.043274,1.11209,0.221696,3.8981616000000003,0.11905999999999999,0.0,12.0341,77.2674,-42.5998
5246,529116.56,626080.06,422745.56,13545,356,5,36122100000000.0,491.214,0.0526164,0.0433929,1.30515,0.0822658,2.9642932,0.0766502,0.0,-146.805,132.769,-14.6532
5247,83910.45300000001,353680.88,348808.34,2148,7329,21,43236700000000.0,521.552,0.0697804,0.0337323,1.48286,0.106844,4.7424375,0.07834730000000001,0.0,-63.4003,100.21,-258.375
5248,508698.31,56699.785,548341.06,13022,14932,47,41347000000000.0,513.839,0.0778912,0.0355734,1.44543,0.187001,5.0837645,0.143334,0.0,135.959,193.9,-150.894
5252,236603.3,169826.39,557078.38,6057,12036,37,42311800000000.0,517.813,0.0945621,0.0307405,1.1442299999999999,0.245651,4.923236900000001,0.45983999999999997,0.0,469.76199999999994,137.45,195.61599999999999
5255,366731.03,447450.97,282160.5,9388,4929,18,42113000000000.0,517.009,0.0770764,0.034222,1.42062,0.167314,4.9742671,0.42452399999999996,0.0,557.747,-317.246,-82.8785
5256,48855.210999999996,627337.44,311699.53,1250,324,0,38663400000000.0,502.483,0.057329,0.0379186,1.36256,0.0688212,3.4490787000000003,0.0941317,0.0,-239.52599999999998,128.362,57.1594
5257,394238.78,480395.31,345470.38,10092,4085,11,46465100000000.0,534.221,0.0708525,0.0359956,1.58546,0.151517,5.2736526,0.45834600000000003,0.0,363.095,126.714,-220.602
5260,100336.97,325477.19,262291.34,2568,8051,22,34102400000000.0,481.882,0.0700771,0.0380934,1.22522,0.0836681,3.6358377,0.18468900000000002,0.0,-124.124,87.4162,3.1421099999999997
5264,152565.97,583856.31,378155.91,3905,1437,1,37993900000000.0,499.566,0.0747644,0.032877,1.45865,0.137764,4.7872763,0.632382,0.0,-327.64599999999996,579.659,-6.61026
5265,258355.48,82670.156,81619.984,6613,14267,44,34103700000000.0,481.889,0.0646864,0.038658,1.34237,0.0704941,3.677085,0.100736,0.0,-263.438,9.25259,-277.73400000000004
5266,290488.09,459344.44,250668.95,7436,4624,10,44183700000000.0,525.347,0.0881176,0.0304337,1.47209,0.245164,5.987908200000001,0.394176,0.0,-423.995,-59.6225,165.06400000000002
5267,195604.39,118631.04,445445.94,5007,13347,37,45069800000000.0,528.812,0.0783683,0.0333391,1.48484,0.163038,5.4077465,0.081884,0.0,-69.4952,422.259,214.092
5268,66628.711,591730.75,600439.5,1705,1235,0,42426500000000.0,518.288,0.0571802,0.0416202,1.53558,0.0914527,3.9987507000000004,0.114498,0.0,-533.71,-313.22,-195.142
5269,177568.16,538788.81,581772.81,4545,2591,8,39264500000000.0,505.061,0.0747896,0.0359459,1.4036799999999998,4.16415,4.6593932,0.12323800000000001,0.0,23.6472,-637.995,-238.2
5271,331687.91,89642.68800000001,386631.41,8491,14089,45,39030900000000.0,504.062,0.0695493,0.0404886,1.29568,0.121687,3.9914951000000003,0.07119639999999999,0.0,97.7631,-439.707,32.7914
5272,478892.44,222794.92,201496.08,12259,10680,33,33228600000000.0,477.741,0.0855736,0.027822,1.34784,0.134362,4.8419084,0.742401,0.0,-52.0667,562.9680000000001,155.602
5273,39121.992,382603.44,455588.16,1001,6589,14,36483100000000.0,492.853,0.0762199,0.0293027,1.33045,0.143538,4.3917425,0.66127,0.0,-422.93199999999996,234.21400000000003,-195.312
5274,225611.31,197734.84,427708.19,5775,11321,30,39125100000000.0,504.478,0.0638881,0.0378642,1.33568,0.10334,3.7826875,0.09938510000000002,0.0,6.2314300000000005,174.998,147.266
5277,560820.88,456544.28,352129.34,14357,4696,20,36640900000000.0,493.559,0.0711907,0.0396539,1.3773600000000001,0.122171,4.252758099999999,0.11336099999999999,0.0,-159.1,-176.92700000000002,372.38
5278,534225.12,464520.09,106126.18,13676,4492,12,38622700000000.0,502.299,0.0939957,0.0312617,1.137,0.210739,4.7172735999999995,0.160001,0.0,-58.253,-416.569,-181.48
5280,580668.5,199586.11,32924.316,14865,11274,34,41003300000000.0,512.427,0.0891808,0.0324737,1.3579,0.206291,5.452582700000001,0.19800299999999998,0.0,422.345,-67.1135,-131.928
5281,333206.78,585271.25,385639.09,8530,1401,3,38705300000000.0,502.658,0.0715017,0.0381988,1.38749,0.091759,4.382146400000001,0.451363,0.0,66.4718,-249.875,60.926
5284,446472.28,232074.95,593451.19,11429,10442,32,32751700000000.0,475.448,0.0904436,0.0359391,1.13214,0.247832,4.2776532,0.37097600000000003,0.0,-281.056,506.816,468.42400000000004
5285,408937.75,602323.75,559351.56,10468,964,4,34091300000000.0,481.832,0.0710952,0.0496883,1.31595,1.57071,3.9613361000000005,0.058058900000000004,0.0,75.6589,109.32700000000001,-136.119
5286,318362.31,163559.25,180411.64,8150,12196,38,36174800000000.0,491.464,0.0751756,0.0378405,1.30229,0.112735,4.2278124,0.10603299999999999,0.0,122.046,360.616,395.88199999999995
5287,321568.22,47560.105,47869.148,8232,15166,45,38578900000000.0,502.117,0.068894,0.0399259,1.4811299999999998,0.113827,4.5022039000000005,0.0549725,0.0,-218.84799999999998,-72.1731,-195.41099999999997
5288,344276.41,75662.352,633463.75,8813,14447,45,33946400000000.0,481.155,0.0688715,0.0412917,1.23543,0.0879117,3.5974211000000005,0.101224,0.0,165.99099999999999,-154.89600000000002,-443.876
5289,248748.25,71347.477,421296.03,6367,14557,44,37360500000000.0,496.779,0.0760373,0.0390385,1.18872,0.145331,3.9454406000000004,0.24354800000000001,0.0,724.395,-7.10803,139.35
5290,424242.81,54393.015999999996,200443.48,10860,14991,46,41824800000000.0,515.814,0.0758821,0.0311529,1.43269,0.132846,4.9277417,0.182082,0.0,619.5219999999999,-112.446,-110.912
5291,152930.08,40859.281,180341.67,3915,15338,43,44285500000000.0,525.747,0.0665099,0.0370357,1.46051,0.107843,4.4875627,0.0928143,0.0,-60.0612,-294.394,189.024
5294,222360.06,480563.31,462754.66,5692,4081,9,40087200000000.0,508.579,0.0830867,0.0430492,1.2747700000000002,0.160473,4.7332323,0.0671029,0.0,49.5529,-333.491,62.472
5295,394035.28,51285.73,292822.38,10087,15071,46,48581200000000.0,542.212,0.0812403,0.0320883,1.62327,0.215286,6.2835562000000005,0.150362,0.0,341.483,-275.454,-54.859
5297,620033.31,88174.391,14951.928,15872,14126,48,45591700000000.0,530.86,0.0836779,0.033115,1.4231,0.233883,5.5549642,0.776968,0.0,-82.3892,323.585,64.5952
5298,453237.34,410966.38,587048.25,11602,5863,18,32262600000000.0,473.053,0.0843236,0.0384978,1.12931,0.120019,3.9586718999999997,0.21439499999999997,0.0,96.842,-2.12459,-155.78
5299,77565.547,84954.805,369912.28,1985,14209,42,40094900000000.0,508.614,0.0780234,0.036152,1.42456,0.133689,4.9674081,0.244502,0.0,111.945,-357.28,729.572
5300,626012.38,262747.72,541.3720099999999,16025,9657,34,42162200000000.0,517.204,0.090531,0.0301307,1.39384,0.274618,5.734813900000001,0.184548,0.0,-139.906,61.353,88.367
5301,352829.12,472366.91,608738.75,9032,4291,10,41464900000000.0,514.342,0.0703463,0.0346106,1.44934,0.111014,4.6078983000000004,0.0441834,0.0,533.518,-435.575,517.177
5302,217331.27,169562.97,30237.422000000002,5563,12043,37,33653900000000.0,479.769,0.0588011,0.0368713,1.20224,0.0817631,2.9802638,0.047636000000000005,0.0,-226.908,18.5277,-319.83299999999997
5304,460138.06,499132.03,394324.72,11779,3606,12,36792400000000.0,494.251,0.0765115,0.0371669,1.20597,0.128672,4.0071117,0.14002,0.0,-812.1210000000001,-6.17017,-475.04400000000004
5307,434691.22,266304.09,458161.31,11128,9566,32,38074200000000.0,499.906,0.074421,0.0340692,1.28217,0.131976,4.1918195,0.167104,0.0,31.2077,113.694,137.18200000000002
5308,365434.97,271748.06,21663.611,9355,9427,31,39535300000000.0,506.232,0.0668934,0.0409489,1.4896200000000002,0.0919724,4.4326232,0.123298,0.0,522.496,482.476,42.4081
5309,235307.05,556381.12,8824.0488,6023,2140,2,42714600000000.0,519.445,0.0628353,0.0467574,1.57809,0.144787,4.5263133,0.0606403,0.0,13.2108,-401.05300000000005,235.84900000000002
5311,262769.69,198834.31,491261.0,6726,11293,30,38898800000000.0,503.491,0.0839065,0.0346898,1.0650899999999999,0.208022,3.9539567000000004,0.305298,0.0,-92.6642,137.355,302.72700000000003
5312,206194.22,620198.31,321624.0,5278,506,2,41816100000000.0,515.775,0.0722336,0.0277618,1.36099,0.169579,4.4557998,0.381484,0.0,101.164,84.943,-265.683
5314,52999.32,37955.328,28248.487999999998,1356,15412,42,39714800000000.0,506.995,0.0840437,0.0335105,1.22081,0.152905,4.5708873,0.176559,0.0,-129.7,192.386,-158.63
5315,19806.264,535849.19,367794.97,507,2666,7,38634700000000.0,502.362,0.0744377,0.0390974,1.35611,0.126897,4.4559926,0.22730100000000003,0.0,-56.1917,-592.273,338.588
5316,608589.75,321647.84,440429.0,15579,8149,27,37726900000000.0,498.397,0.0715171,0.0400792,1.27128,0.148167,3.981585,0.0740664,0.0,-195.30200000000002,345.33,-47.7093
5319,127913.46,507209.34,519470.59,3274,3399,8,42346300000000.0,517.962,0.0783172,0.0341651,1.2833,0.162064,4.5741989,0.169541,0.0,130.597,141.631,-359.656
5320,109932.57,230590.44,246805.97,2814,10480,29,45961900000000.0,532.287,0.0666969,0.0378742,1.60168,0.124446,4.9969345999999994,0.13641,0.0,-229.06599999999997,-2.75176,-7.36176
5321,44387.547,182465.34,324257.94,1136,11712,35,36636300000000.0,493.535,0.0919601,0.0324343,1.04593,0.162879,4.1713084,0.250046,0.0,-138.386,385.397,-242.24400000000003
5324,594132.94,476178.09,248659.67,15209,4193,13,49573100000000.0,545.882,0.0878238,0.0259813,1.35919,0.253342,5.7259746,0.492095,0.0,273.32,-600.925,1.82538
5326,333929.0,458825.53,358104.53,8548,4638,10,40170600000000.0,508.925,0.0614855,0.0400755,1.55346,0.0781614,4.2715734,0.0367215,0.0,384.569,-103.352,-253.293
5328,435122.94,581878.31,267607.47,11139,1487,4,40481600000000.0,510.244,0.092284,0.0283028,1.29146,0.228311,5.343421299999999,0.29691599999999996,0.0,-199.055,-155.505,137.15200000000002
5329,207210.41,127902.23,353191.69,5304,13109,37,32697600000000.0,475.167,0.0801884,0.0356387,1.12405,0.130312,3.7637873999999996,0.503318,0.0,155.234,355.755,136.296
5330,529773.44,492948.62,182950.14,13562,3764,12,38170500000000.0,500.338,0.0862828,0.0352956,1.3024,0.148011,4.940575599999999,0.22903,0.0,-280.19599999999997,-273.334,344.17900000000003
5333,597155.12,51768.457,93318.445,15287,15058,48,36030600000000.0,490.799,0.0748667,0.0417559,1.28788,0.401847,4.1584781,0.246549,0.0,-647.128,331.844,352.798
5334,232560.02,46127.309,235100.44,5953,15203,44,36631600000000.0,493.51,0.0797697,0.0398068,1.28779,0.126435,4.4551067,0.17923699999999998,0.0,196.433,256.972,-40.8651
5336,267767.12,339185.44,363757.22,6854,7700,23,46098400000000.0,532.825,0.0654189,0.0330416,1.47607,0.120442,4.521021,0.13383499999999998,0.0,349.906,319.58799999999997,-106.913
5341,616269.12,592433.81,475464.53,15776,1217,6,40922500000000.0,512.079,0.0645186,0.0331931,1.3371600000000001,0.112279,3.8820763,0.053079999999999995,0.0,-529.283,193.38400000000001,-95.0937
5342,124077.84,579184.81,168148.88,3176,1556,1,32764100000000.0,475.494,0.0890599,0.0333275,1.24137,0.138354,4.619545,0.347024,0.0,-231.99099999999999,-195.445,-107.819
5343,21955.727000000003,246897.8,273174.09,562,10063,28,36377100000000.0,492.379,0.0697803,0.0337097,1.31465,0.0874671,3.9689852,0.110204,0.0,156.855,539.156,-196.372
5346,126366.23,277002.22,797.80127,3234,9292,22,44361700000000.0,526.038,0.0764857,0.0321549,1.41065,0.147396,4.9875327,0.267654,0.0,-399.039,63.5765,332.18300000000005
5347,325426.06,207320.44,111703.35,8330,11076,31,38741700000000.0,502.822,0.0672448,0.0337129,1.36354,0.111088,4.051250899999999,0.107,0.0,204.71099999999998,681.966,-4.88709
5348,507971.22,174496.23,339295.59,13004,11916,40,40452300000000.0,510.117,0.0601969,0.0398804,1.42014,0.105718,3.8319421,0.0702679,0.0,258.029,203.851,-130.986
5350,231752.56,238631.19,149378.11,5932,10275,30,46994300000000.0,536.258,0.0920598,0.0333449,1.38078,0.334315,5.989618900000001,0.166965,0.0,92.4977,123.54700000000001,464.764
5351,437751.94,100883.8,444898.03,11206,13801,39,40995500000000.0,512.394,0.0727488,0.0403644,1.53819,0.126939,5.0382115,0.0593673,0.0,108.568,-97.178,-173.417
5356,632816.88,556492.31,70272.711,16200,2137,6,35205400000000.0,487.02,0.0608828,0.0373458,1.4067100000000001,0.0742676,3.6654453,0.129735,0.0,-11.6548,-738.3430000000001,291.493
5357,391881.66,525813.44,69363.633,10032,2923,11,47665300000000.0,538.786,0.0692296,0.0374062,1.4617,0.138296,4.791086,0.07452230000000001,0.0,16.5302,-250.88400000000001,312.925
5358,390420.19,300195.34,316954.69,9994,8698,25,40896700000000.0,511.978,0.0587163,0.0422691,1.50072,0.0790688,3.9641839,0.0941783,0.0,94.8713,414.361,81.1654
5359,320307.0,336049.16,594652.31,8199,7781,24,41010100000000.0,512.445,0.0840823,0.0369964,1.3417,0.144986,5.0800866,0.262879,0.0,211.301,761.48,687.188
5360,62382.875,608532.31,605493.0,1597,805,0,37368600000000.0,496.796,0.087466,0.0304036,1.41992,0.189644,5.422046900000001,0.899717,0.0,179.158,-640.04,-204.799
5361,392393.78,550943.0,441534.91,10045,2279,4,37715200000000.0,498.345,0.084756,0.0322894,1.27929,0.147171,4.747946400000001,0.174241,0.0,216.628,-80.7659,-341.486
5362,573515.12,46667.68,506098.72,14681,15189,48,31643900000000.0,470.028,0.0808207,0.0375993,1.1865,0.548749,3.9603263999999996,0.16354200000000002,0.0,33.0892,-154.263,571.2959999999999
5367,393813.47,239923.0,221310.02,10081,10241,32,39920100000000.0,507.874,0.0559505,0.0425467,1.4999,0.0785922,3.7450657,0.0834705,0.0,184.12599999999998,283.221,-311.276
5370,305475.16,15663.382,52134.277,7820,15983,45,40448500000000.0,510.099,0.0774322,0.0404856,1.32725,0.126511,4.6065916,0.0456535,0.0,180.78400000000002,-132.084,19.1353
5373,499894.44,443839.5,331408.47,12797,5021,19,34751700000000.0,484.927,0.0688106,0.036027,1.3127,0.0909432,3.8490467000000006,0.259874,0.0,319.464,-47.5185,554.4730000000001
5374,615035.81,194186.38,122263.41,15744,11412,34,42821500000000.0,519.875,0.0738709,0.0368653,1.29057,0.162507,4.3553833,0.175874,0.0,359.776,273.753,294.22900000000004
5375,545723.12,119974.08,439900.0,13970,13312,40,47189500000000.0,536.98,0.0639364,0.0379291,1.42598,0.108193,4.302352099999999,0.24395799999999998,0.0,-81.2549,223.274,225.41
5376,125225.5,181103.56,517834.03,3205,11747,36,40847600000000.0,511.768,0.0652991,0.0392169,1.43135,0.136132,4.2032361,0.17313499999999998,0.0,9.218760000000001,-35.4687,-139.764
5377,364620.12,272076.38,634328.69,9334,9418,31,36585900000000.0,493.311,0.068793,0.0381734,1.22929,0.137674,3.6658581,0.14753,0.0,23.7339,239.59599999999998,315.46299999999997
5379,250590.44,217577.89,467555.47,6415,10814,30,36242500000000.0,491.753,0.0803411,0.0394471,1.2674299999999998,0.129927,4.4004259,0.329016,0.0,24.854,80.7908,-100.538
5384,410148.25,548752.44,524876.31,10499,2335,4,36835400000000.0,494.435,0.0761538,0.0356948,1.3951200000000001,0.135816,4.615948400000001,0.163744,0.0,177.85299999999998,120.14,-143.062
5385,589706.31,47252.652,516334.53,15096,15174,48,43426300000000.0,522.317,0.0690092,0.0377739,1.4835399999999999,0.111786,4.6990068,0.107206,0.0,-1016.08,-236.389,-394.365
5386,74179.203,336913.38,263876.81,1898,7759,21,32825200000000.0,475.78,0.0707956,0.037189,1.2475100000000001,0.100491,3.6927675000000004,0.20677800000000002,0.0,178.362,32.2035,289.37
5387,583121.75,283824.22,438951.97,14927,9118,27,31775900000000.0,470.663,0.0804652,0.0355072,1.19279,0.107044,3.9697072,0.240738,0.0,155.05700000000002,210.438,51.9289
5390,594619.0,338699.78,138954.27,15222,7713,27,38767000000000.0,502.937,0.0687914,0.0367578,1.4964899999999999,0.121333,4.5493731,0.14298699999999998,0.0,-1063.86,65.3088,769.716
5391,48651.664000000004,48010.434,199128.59,1245,15154,42,32870100000000.0,476.016,0.0658894,0.0333892,1.2297,0.0869935,3.3890339,0.23579499999999998,0.0,96.4124,-295.447,144.51
5392,336166.06,89005.82800000001,335226.78,8605,14105,45,33370900000000.0,478.426,0.0677313,0.0399389,1.27203,0.079006,3.6218553,0.21369000000000002,0.0,62.051,-657.6260000000001,-69.6003
5393,364278.72,636662.88,486246.38,9325,85,3,45396800000000.0,530.106,0.084666,0.0319392,1.3862700000000001,0.19735,5.4672608,0.169501,0.0,198.363,-200.016,238.293
5394,460474.44,370334.62,473625.47,11788,6903,19,40190800000000.0,509.002,0.0863472,0.04195,1.1209799999999999,0.232607,4.329459099999999,0.117808,0.0,-140.405,-12.8736,-194.968
5395,420909.16,132668.47,164971.31,10775,12987,39,35102400000000.0,486.555,0.0726452,0.045018,1.35438,0.119798,4.206617,0.12847999999999998,0.0,351.44,186.982,402.213
5396,281344.56,317494.91,474261.84,7202,8256,24,34146900000000.0,482.097,0.072079,0.0398361,1.12009,0.110183,3.4201492,0.15846300000000002,0.0,-26.2526,242.356,-43.3675
5397,541950.81,78334.539,287503.28,13873,14378,47,43465000000000.0,522.478,0.0661883,0.041989,1.48613,0.102526,4.5160238,0.0675922,0.0,-75.1583,-263.732,-69.3097
5399,218750.89,538209.94,568560.81,5600,2605,9,41104100000000.0,512.837,0.0564991,0.0409231,1.58276,0.11308,4.029884200000001,0.0406327,0.0,-158.453,-338.05,-733.865
5400,87146.92199999999,64216.113,181684.67,2230,14740,42,40788000000000.0,511.515,0.0869493,0.0335383,1.28608,0.191819,5.0263681,0.323833,0.0,-62.8346,-191.625,-58.9827
5401,628198.69,418029.88,230056.41,16081,5682,20,50741200000000.0,550.145,0.0882424,0.03046,1.49329,0.295641,6.3699257000000005,0.367171,0.0,-443.095,226.518,-85.0277
5405,601085.62,409715.62,583079.25,15387,5895,20,32803900000000.0,475.691,0.0612594,0.0372521,1.3110899999999999,0.0708812,3.3573312999999994,0.09992100000000001,0.0,-256.318,-137.35,-613.323
5406,343846.84,65602.266,334772.47,8802,14704,45,32986900000000.0,476.576,0.0896472,0.0356052,1.14614,0.24697,4.3027904,0.177343,0.0,95.3428,82.5961,-113.162
5407,78797.523,438690.19,476138.03,2017,5153,14,40983600000000.0,512.346,0.0798642,0.0326911,1.44095,0.195169,5.180763099999999,0.530515,0.0,-288.551,-210.382,-338.80400000000003
5408,307446.5,132691.33,43096.559,7870,12987,38,33084500000000.0,477.039,0.0722596,0.0441957,1.20709,0.134121,3.6564511,0.0846371,0.0,-17.5163,320.474,-164.043
5411,366157.84,180243.02,76478.523,9373,11769,39,36666900000000.0,493.673,0.0908004,0.0411521,1.25758,2.29469,4.9536576,0.07227610000000001,0.0,67.523,368.57300000000004,90.6547
5412,489788.06,46617.566,247963.05,12538,15190,47,37640800000000.0,498.011,0.0770561,0.0406643,1.48895,0.140226,5.0209031,0.768242,0.0,-775.9939999999999,51.7212,-312.52
5413,586102.88,358196.47,122222.55,15004,7214,27,38303700000000.0,500.924,0.0725068,0.0372549,1.29722,0.137413,4.140001799999999,0.180871,0.0,-91.8263,101.74799999999999,412.408
5414,470008.47,616658.81,231316.34,12032,597,5,40062900000000.0,508.477,0.0843785,0.0368677,1.3869799999999999,0.176867,5.2289482000000005,0.08919969999999999,0.0,-599.501,-96.7223,-276.298
5415,412251.25,293285.31,63917.949,10553,8875,25,31889900000000.0,471.23,0.0920131,0.0349798,1.16267,0.249325,4.4299045999999995,0.149429,0.0,-81.0835,343.71,120.103
5417,400937.38,57799.594000000005,409520.19,10263,14904,46,34423300000000.0,483.403,0.0937591,0.0295146,1.14723,0.184896,4.5687985,0.352054,0.0,-187.65,-197.635,197.602
5418,464623.34,426062.69,100446.72,11894,5476,19,33267000000000.0,477.92,0.0869363,0.036397,1.37683,2.23026,5.0268169,0.29869,0.0,17.0302,-130.91,-211.37099999999998
5419,75564.156,609141.0,169283.22,1934,789,0,42465800000000.0,518.436,0.0656919,0.0375524,1.51409,0.147918,4.531292099999999,0.0860317,0.0,-94.8844,-425.13800000000003,-295.474
5420,316254.16,452752.0,311975.38,8096,4793,17,39917500000000.0,507.855,0.0717448,0.0368633,1.4311399999999999,0.12918,4.5821361,0.0520815,0.0,745.694,-301.498,142.369
